px,py,pz,alvox,alvoy,alvoz,choque0,choque1,choque2,choque3,choque4,choque5,acao0,acao1,acao2,acao3,acao4,acao5
19,12,20,24,16,21,0,0,0,0,0,0,0,0,0,0,1,0
20,12,20,24,16,21,0,0,0,0,0,0,0,0,1,0,0,0
20,13,20,24,16,21,0,0,0,0,1,0,0,0,1,0,0,0
20,14,20,24,16,21,0,0,0,0,0,0,0,0,0,0,1,0
21,14,20,24,16,21,0,0,0,1,0,0,0,0,0,0,1,0
22,14,20,24,16,21,0,0,0,0,0,0,0,0,1,0,0,0
22,15,20,24,16,21,0,0,1,0,0,0,0,0,0,0,1,0
23,15,20,24,16,21,0,0,0,0,0,0,1,0,0,0,0,0
23,15,21,24,16,21,0,0,0,0,0,0,0,0,1,0,0,0
23,16,21,24,16,21,0,0,0,0,0,0,0,0,0,0,1,0
49,39,23,41,24,3,0,0,0,0,1,1,0,1,0,0,0,0
49,39,22,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
49,39,21,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
49,39,20,41,24,3,0,0,0,0,1,0,0,1,0,0,0,0
49,39,19,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
49,39,18,41,24,3,0,0,0,1,0,0,0,1,0,0,0,0
49,39,17,41,24,3,0,0,0,0,0,0,0,0,0,1,0,0
49,38,17,41,24,3,1,0,0,0,0,0,0,1,0,0,0,0
49,38,16,41,24,3,0,0,0,0,0,0,0,0,0,1,0,0
49,37,16,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
49,37,15,41,24,3,0,1,0,0,0,0,0,0,0,1,0,0
49,36,15,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
49,36,14,41,24,3,0,0,1,0,0,0,0,0,0,1,0,0
49,35,14,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
49,35,13,41,24,3,0,0,0,0,0,1,0,0,0,1,0,0
49,34,13,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
49,34,12,41,24,3,0,0,0,0,0,0,0,0,0,1,0,0
49,33,12,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
49,33,11,41,24,3,0,0,0,0,0,0,0,0,0,1,0,0
49,32,11,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
49,32,10,41,24,3,0,0,0,0,0,0,0,0,0,1,0,0
49,31,10,41,24,3,0,0,0,0,0,0,0,0,0,0,0,1
48,31,10,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
48,31,9,41,24,3,0,0,0,0,0,0,0,0,0,1,0,0
48,30,9,41,24,3,0,0,0,0,0,0,0,0,0,0,0,1
47,30,9,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
47,30,8,41,24,3,0,0,0,0,0,0,0,0,0,1,0,0
47,29,8,41,24,3,0,0,0,0,0,0,0,0,0,0,0,1
46,29,8,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
46,29,7,41,24,3,0,1,0,0,0,0,0,0,0,1,0,0
46,28,7,41,24,3,0,0,0,0,0,0,0,0,0,0,0,1
45,28,7,41,24,3,1,0,0,1,0,1,0,1,0,0,0,0
45,28,6,41,24,3,0,0,0,0,0,0,0,0,0,1,0,0
45,27,6,41,24,3,1,0,0,0,0,0,0,0,0,0,0,1
44,27,6,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
44,27,5,41,24,3,0,0,0,0,0,0,0,0,0,1,0,0
44,26,5,41,24,3,0,0,0,0,0,0,0,0,0,0,0,1
43,26,5,41,24,3,0,0,0,0,0,0,0,1,0,0,0,0
43,26,4,41,24,3,0,0,0,0,0,0,0,0,0,1,0,0
43,25,4,41,24,3,0,0,0,0,0,0,0,0,0,0,0,1
42,25,4,41,24,3,0,0,0,0,0,1,0,1,0,0,0,0
42,25,3,41,24,3,0,0,0,0,0,0,0,0,0,1,0,0
42,24,3,41,24,3,0,0,0,0,0,0,0,0,0,0,0,1
2,2,44,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,2,43,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,2,42,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,2,41,1,11,10,0,0,0,0,0,1,0,1,0,0,0,0
2,2,40,1,11,10,0,1,0,0,0,0,0,0,1,0,0,0
2,3,40,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,3,39,1,11,10,0,0,0,1,0,0,0,1,0,0,0,0
2,3,38,1,11,10,0,1,0,0,0,0,0,0,1,0,0,0
2,4,38,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,37,1,11,10,0,0,0,1,0,0,0,1,0,0,0,0
2,4,36,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,35,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,34,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,33,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,32,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,31,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,30,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,29,1,11,10,0,0,1,0,0,0,0,1,0,0,0,0
2,4,28,1,11,10,0,0,1,0,0,0,0,1,0,0,0,0
2,4,27,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,26,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,25,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,24,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,23,1,11,10,0,0,0,0,0,1,0,1,0,0,0,0
2,4,22,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,21,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,20,1,11,10,0,0,0,0,1,0,0,1,0,0,0,0
2,4,19,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,18,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,4,17,1,11,10,0,0,0,0,0,1,0,1,0,0,0,0
2,4,16,1,11,10,0,0,0,1,0,0,0,0,1,0,0,0
2,5,16,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,5,15,1,11,10,0,0,0,0,0,0,0,0,1,0,0,0
2,6,15,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,6,14,1,11,10,0,0,0,0,0,0,0,0,1,0,0,0
2,7,14,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,7,13,1,11,10,0,0,0,0,0,0,0,0,1,0,0,0
2,8,13,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,8,12,1,11,10,0,0,0,0,0,0,0,0,1,0,0,0
2,9,12,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,9,11,1,11,10,0,0,0,0,0,0,0,0,1,0,0,0
2,10,11,1,11,10,0,0,0,0,0,0,0,1,0,0,0,0
2,10,10,1,11,10,0,1,0,0,0,0,0,0,1,0,0,0
2,11,10,1,11,10,0,0,0,0,0,0,0,0,0,0,0,1
59,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
58,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
57,43,11,2,50,23,0,0,1,0,0,0,0,0,0,0,0,1
56,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
55,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
54,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
53,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
52,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
51,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
50,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
49,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
48,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
47,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
46,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
45,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
44,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
43,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
42,43,11,2,50,23,0,1,0,0,0,0,0,0,0,0,0,1
41,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
40,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
39,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
38,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
37,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
36,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
35,43,11,2,50,23,1,0,0,0,0,0,0,0,0,0,0,1
34,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
33,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
32,43,11,2,50,23,1,0,0,0,0,0,0,0,0,0,0,1
31,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
30,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
29,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
28,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
27,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
26,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
25,43,11,2,50,23,0,0,0,1,0,0,0,0,0,0,0,1
24,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
23,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
22,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
21,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
20,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
19,43,11,2,50,23,0,1,0,0,0,0,0,0,0,0,0,1
18,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
17,43,11,2,50,23,0,0,1,1,0,0,0,0,0,0,0,1
16,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
15,43,11,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
14,43,11,2,50,23,0,0,0,0,0,1,1,0,0,0,0,0
14,43,12,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
13,43,12,2,50,23,0,1,0,0,0,0,1,0,0,0,0,0
13,43,13,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
12,43,13,2,50,23,0,0,0,0,0,0,1,0,0,0,0,0
12,43,14,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
11,43,14,2,50,23,0,0,0,0,0,0,1,0,0,0,0,0
11,43,15,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
10,43,15,2,50,23,0,0,0,0,0,0,1,0,0,0,0,0
10,43,16,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
9,43,16,2,50,23,0,0,0,0,0,0,1,0,0,0,0,0
9,43,17,2,50,23,0,0,0,0,0,0,0,0,1,0,0,0
9,44,17,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
8,44,17,2,50,23,0,0,0,0,0,0,1,0,0,0,0,0
8,44,18,2,50,23,0,0,0,0,0,0,0,0,1,0,0,0
8,45,18,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
7,45,18,2,50,23,0,0,0,0,0,0,1,0,0,0,0,0
7,45,19,2,50,23,0,0,0,0,0,0,0,0,1,0,0,0
7,46,19,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
6,46,19,2,50,23,0,0,0,0,0,0,1,0,0,0,0,0
6,46,20,2,50,23,0,0,0,0,0,0,0,0,1,0,0,0
6,47,20,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
5,47,20,2,50,23,0,0,0,0,0,0,1,0,0,0,0,0
5,47,21,2,50,23,0,0,0,0,0,0,0,0,1,0,0,0
5,48,21,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
4,48,21,2,50,23,0,0,0,0,0,0,1,0,0,0,0,0
4,48,22,2,50,23,0,0,0,0,0,0,0,0,1,0,0,0
4,49,22,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
3,49,22,2,50,23,0,1,0,0,0,0,1,0,0,0,0,0
3,49,23,2,50,23,0,0,0,0,0,0,0,0,1,0,0,0
3,50,23,2,50,23,0,0,0,0,0,0,0,0,0,0,0,1
7,59,37,35,2,37,0,0,0,0,0,1,0,0,0,1,0,0
7,58,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
7,57,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
7,56,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
7,55,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
7,54,37,35,2,37,0,1,0,1,0,0,0,0,0,0,1,0
8,54,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,53,37,35,2,37,0,0,0,0,0,1,0,0,0,1,0,0
8,52,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,51,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,50,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,49,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,48,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,47,37,35,2,37,1,0,0,0,0,0,0,0,0,1,0,0
8,46,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,45,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,44,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,43,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,42,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,41,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,40,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,39,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
8,38,37,35,2,37,0,0,0,1,0,0,0,0,0,0,1,0
9,38,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
9,37,37,35,2,37,0,0,0,0,0,1,0,0,0,1,0,0
9,36,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
9,35,37,35,2,37,0,0,0,0,0,1,0,0,0,1,0,0
9,34,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
9,33,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
9,32,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
9,31,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
9,30,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
9,29,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
9,28,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
9,27,37,35,2,37,0,1,0,0,0,0,0,0,0,0,1,0
10,27,37,35,2,37,0,0,0,1,0,0,0,0,0,0,1,0
11,27,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
11,26,37,35,2,37,0,0,0,0,0,1,0,0,0,1,0,0
11,25,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
12,25,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
12,24,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
13,24,37,35,2,37,0,1,0,0,0,0,0,0,0,1,0,0
13,23,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
14,23,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
14,22,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
15,22,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
15,21,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
16,21,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
16,20,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
17,20,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
17,19,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
18,19,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
18,18,37,35,2,37,0,0,0,0,1,0,0,0,0,1,0,0
18,17,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
19,17,37,35,2,37,0,0,1,0,0,0,0,0,0,0,1,0
20,17,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
20,16,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
21,16,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
21,15,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
22,15,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
22,14,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
23,14,37,35,2,37,1,0,0,0,0,0,0,0,0,1,0,0
23,13,37,35,2,37,0,1,0,0,0,0,0,0,0,0,1,0
24,13,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
24,12,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
25,12,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
25,11,37,35,2,37,0,1,0,0,0,0,0,0,0,0,1,0
26,11,37,35,2,37,0,0,0,1,0,0,0,0,0,0,1,0
27,11,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
27,10,37,35,2,37,0,0,0,0,0,1,0,0,0,1,0,0
27,9,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
28,9,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
28,8,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
29,8,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
29,7,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
30,7,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
30,6,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
31,6,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
31,5,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
32,5,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
32,4,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
33,4,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
33,3,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
34,3,37,35,2,37,0,0,0,0,0,0,0,0,0,1,0,0
34,2,37,35,2,37,0,0,0,0,0,0,0,0,0,0,1,0
31,7,5,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,7,6,36,38,45,0,0,0,0,0,1,1,0,0,0,0,0
31,7,7,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,7,8,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,7,9,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,7,10,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,7,11,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,7,12,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,7,13,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,7,14,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,7,15,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,8,15,36,38,45,0,0,1,0,0,0,1,0,0,0,0,0
31,8,16,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,9,16,36,38,45,0,1,0,0,0,0,1,0,0,0,0,0
31,9,17,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,10,17,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,10,18,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,11,18,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,11,19,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,12,19,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,12,20,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,13,20,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,13,21,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,14,21,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,14,22,36,38,45,0,0,1,0,0,0,1,0,0,0,0,0
31,14,23,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,15,23,36,38,45,0,1,0,0,0,0,0,0,1,0,0,0
31,16,23,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,16,24,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,17,24,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,17,25,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,18,25,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,18,26,36,38,45,0,0,0,0,0,1,0,0,1,0,0,0
31,19,26,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,19,27,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,20,27,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,20,28,36,38,45,0,0,1,0,0,0,1,0,0,0,0,0
31,20,29,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,21,29,36,38,45,0,1,0,0,0,0,0,0,1,0,0,0
31,22,29,36,38,45,0,0,0,0,0,1,1,0,0,0,0,0
31,22,30,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,23,30,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,23,31,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,24,31,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,24,32,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,25,32,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,25,33,36,38,45,1,0,0,0,0,0,0,0,1,0,0,0
31,26,33,36,38,45,0,0,1,0,0,0,1,0,0,0,0,0
31,26,34,36,38,45,0,0,0,1,0,0,0,0,1,0,0,0
31,27,34,36,38,45,0,1,0,0,0,0,1,0,0,0,0,0
31,27,35,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,28,35,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,28,36,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,29,36,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,29,37,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,30,37,36,38,45,0,0,0,0,0,1,1,0,0,0,0,0
31,30,38,36,38,45,0,0,1,0,0,0,1,0,0,0,0,0
31,30,39,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,31,39,36,38,45,0,1,0,0,0,0,0,0,1,0,0,0
31,32,39,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,32,40,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
31,33,40,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
31,33,41,36,38,45,0,0,0,0,1,0,0,0,1,0,0,0
31,34,41,36,38,45,0,0,0,0,0,0,0,0,0,0,1,0
32,34,41,36,38,45,0,0,0,1,0,0,1,0,0,0,0,0
32,34,42,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
32,35,42,36,38,45,0,0,0,0,0,0,0,0,0,0,1,0
33,35,42,36,38,45,0,0,0,0,0,0,1,0,0,0,0,0
33,35,43,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
33,36,43,36,38,45,0,0,0,0,0,0,0,0,0,0,1,0
34,36,43,36,38,45,0,0,1,0,0,0,1,0,0,0,0,0
34,36,44,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
34,37,44,36,38,45,0,1,0,0,0,0,0,0,0,0,1,0
35,37,44,36,38,45,0,1,0,0,0,0,1,0,0,0,0,0
35,37,45,36,38,45,0,0,0,0,0,0,0,0,1,0,0,0
35,38,45,36,38,45,0,0,0,0,0,0,0,0,0,0,1,0
22,19,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,20,21,18,58,21,0,0,0,0,0,1,0,0,1,0,0,0
22,21,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,22,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,23,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,24,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,25,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,26,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,27,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,28,21,18,58,21,0,0,0,0,0,1,0,0,1,0,0,0
22,29,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,30,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,31,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,32,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,33,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,34,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,35,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,36,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,37,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,38,21,18,58,21,0,0,0,0,1,1,0,0,1,0,0,0
22,39,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,40,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,41,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,42,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,43,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,44,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,45,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,46,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,47,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,48,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,49,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,50,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,51,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,52,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,53,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,54,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
22,55,21,18,58,21,0,0,0,0,0,0,0,0,0,0,0,1
21,55,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
21,56,21,18,58,21,0,0,0,0,0,0,0,0,0,0,0,1
20,56,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
20,57,21,18,58,21,0,0,0,0,0,0,0,0,0,0,0,1
19,57,21,18,58,21,0,0,0,0,0,0,0,0,1,0,0,0
19,58,21,18,58,21,0,1,0,0,0,0,0,0,0,0,0,1
50,26,50,2,40,11,0,0,0,0,0,0,0,0,0,0,0,1
49,26,50,2,40,11,0,0,0,0,0,0,0,0,0,0,0,1
48,26,50,2,40,11,1,0,0,0,0,0,0,0,0,0,0,1
47,26,50,2,40,11,0,0,0,0,0,0,0,0,0,0,0,1
46,26,50,2,40,11,0,0,0,0,0,0,0,0,0,0,0,1
45,26,50,2,40,11,0,0,0,0,0,0,0,0,0,0,0,1
44,26,50,2,40,11,0,0,0,0,0,0,0,0,0,0,0,1
43,26,50,2,40,11,0,0,0,0,0,0,0,0,0,0,0,1
42,26,50,2,40,11,0,0,0,0,0,0,0,0,0,0,0,1
