px,py,pz,alvox,alvoy,alvoz,choque0,choque1,choque2,choque3,choque4,choque5,acao0,acao1,acao2,acao3,acao4,acao5
23,41,25,42,48,30,0,0,0,0,0,0,0,0,0,0,0,1
8,11,7,40,27,6,0,0,0,0,0,0,0,0,0,0,0,1
37,1,25,20,6,3,0,0,0,0,0,0,1,0,0,0,0,0
39,42,6,10,29,43,0,0,0,0,0,0,0,1,0,0,0,0
27,48,4,2,37,0,0,0,0,0,0,0,0,0,0,0,1,0
3,23,11,39,39,27,0,0,0,0,0,0,0,0,0,0,0,1
47,50,12,4,31,6,0,0,0,0,0,0,0,0,0,0,1,0
32,25,3,9,46,6,0,0,0,0,0,0,0,0,0,0,1,0
49,32,36,16,28,47,0,0,0,0,0,0,0,0,0,0,1,0
8,3,36,8,39,7,0,0,0,0,0,0,0,0,0,1,0,0
4,27,11,43,27,23,0,0,0,0,0,0,0,0,0,0,0,1
33,24,15,19,25,35,0,0,0,0,0,0,0,1,0,0,0,0
12,41,28,5,14,49,0,0,0,0,0,0,0,0,1,0,0,0
16,9,24,36,9,21,0,0,0,0,0,0,0,0,0,0,0,1
40,21,22,20,23,39,0,0,0,0,0,0,0,0,0,0,1,0
6,3,19,3,17,19,0,0,0,0,0,0,0,0,0,1,0,0
18,16,17,1,24,33,0,0,0,0,0,0,0,0,0,0,1,0
1,9,17,50,32,12,0,0,0,0,0,0,0,0,0,0,0,1
14,24,30,11,42,25,0,0,0,0,0,0,0,0,0,1,0,0
28,33,25,25,36,6,0,0,0,0,0,0,1,0,0,0,0,0
15,6,10,3,44,50,0,0,0,0,0,0,0,1,0,0,0,0
27,21,28,3,20,3,0,0,0,0,0,0,1,0,0,0,0,0
2,44,22,44,30,25,0,0,0,0,0,0,0,0,0,0,0,1
16,6,21,26,25,8,0,0,0,0,0,0,0,0,0,1,0,0
10,9,29,27,31,33,0,0,0,0,0,0,0,0,0,1,0,0
25,8,35,49,22,49,0,0,0,0,0,0,0,0,0,0,0,1
9,35,28,38,33,22,0,0,0,0,0,0,0,0,0,0,0,1
2,37,1,34,33,47,0,0,0,0,0,0,0,1,0,0,0,0
47,26,31,17,4,3,0,0,0,0,0,0,0,0,0,0,1,0
25,6,13,18,0,7,0,0,0,0,0,0,0,0,0,0,1,0
33,27,30,27,47,48,0,0,0,0,0,0,0,0,0,1,0,0
33,12,45,1,19,45,0,0,0,0,0,0,0,0,0,0,1,0
17,34,2,2,32,3,0,0,0,0,0,0,0,0,0,0,1,0
39,0,29,4,46,7,0,0,0,0,0,0,0,0,0,1,0,0
16,17,37,46,36,13,0,0,0,0,0,0,0,0,0,0,0,1
13,19,41,42,45,50,0,0,0,0,0,0,0,0,0,0,0,1
20,4,26,36,11,3,0,0,0,0,0,0,1,0,0,0,0,0
12,10,37,38,46,21,0,0,0,0,0,0,0,0,0,1,0,0
35,19,17,0,50,21,0,0,0,0,0,0,0,0,0,0,1,0
0,8,20,7,26,34,0,0,0,0,0,0,0,0,0,1,0,0
21,26,39,41,50,5,0,0,0,0,0,0,1,0,0,0,0,0
34,21,13,45,16,9,0,0,0,0,0,0,0,0,0,0,0,1
35,18,48,4,20,8,0,0,0,0,0,0,1,0,0,0,0,0
10,20,33,35,33,31,0,0,0,0,0,0,0,0,0,0,0,1
2,23,50,45,2,35,0,0,0,0,0,0,0,0,0,0,0,1
21,30,23,28,0,17,0,0,0,0,0,0,0,0,1,0,0,0
20,22,47,47,14,35,0,0,0,0,0,0,0,0,0,0,0,1
46,31,19,32,18,38,0,0,0,0,0,0,0,1,0,0,0,0
13,10,13,11,26,32,0,0,0,0,0,0,0,1,0,0,0,0
24,4,23,15,33,39,0,0,0,0,0,0,0,0,0,1,0,0
44,42,40,2,15,32,0,0,0,0,0,0,0,0,0,0,1,0
28,42,33,17,17,30,0,0,0,0,0,0,0,0,1,0,0,0
22,39,26,45,46,42,0,0,0,0,0,0,0,0,0,0,0,1
19,25,30,47,18,44,0,0,0,0,0,0,0,0,0,0,0,1
10,19,17,21,28,12,0,0,0,0,0,0,0,0,0,0,0,1
1,44,39,0,48,41,0,0,0,0,0,0,0,0,0,1,0,0
25,37,19,17,31,9,0,0,0,0,0,0,1,0,0,0,0,0
29,11,22,48,38,3,0,0,0,0,0,0,0,0,0,1,0,0
40,27,16,50,3,45,0,0,0,0,0,0,0,1,0,0,0,0
0,37,18,50,42,33,0,0,0,0,0,0,0,0,0,0,0,1
10,12,2,34,46,25,0,0,0,0,0,0,0,0,0,1,0,0
0,35,19,13,10,16,0,0,0,0,0,0,0,0,1,0,0,0
17,48,7,19,37,6,0,0,0,0,0,0,0,0,1,0,0,0
15,19,25,30,24,31,0,0,0,0,0,0,0,0,0,0,0,1
7,32,2,5,21,48,0,0,0,0,0,0,0,1,0,0,0,0
48,44,11,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0
6,23,0,7,30,44,0,0,0,0,0,0,0,1,0,0,0,0
24,7,13,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,18,48,24,48,21,0,0,0,0,0,0,0,0,0,1,0,0
34,31,13,11,33,32,0,0,0,0,0,0,0,0,0,0,1,0
13,31,46,35,48,11,0,0,0,0,0,0,1,0,0,0,0,0
27,27,28,31,38,28,0,0,0,0,0,0,0,0,0,1,0,0
28,28,36,12,20,39,0,0,0,0,0,0,0,0,0,0,1,0
10,35,5,5,27,50,0,0,0,0,0,0,0,1,0,0,0,0
45,21,50,15,13,3,0,0,0,0,0,0,1,0,0,0,0,0
33,35,42,1,38,31,0,0,0,0,0,0,0,0,0,0,1,0
47,47,50,27,33,26,0,0,0,0,0,0,1,0,0,0,0,0
8,5,44,0,6,22,0,0,0,0,0,0,1,0,0,0,0,0
12,43,42,26,41,49,0,0,0,0,0,0,0,0,0,0,0,1
42,29,33,43,8,40,0,0,0,0,0,0,0,0,1,0,0,0
5,5,0,16,6,11,0,0,0,0,0,0,0,1,0,0,0,0
23,8,14,15,0,22,0,0,0,0,0,0,0,1,0,0,0,0
32,13,27,44,9,16,0,0,0,0,0,0,0,0,0,0,0,1
40,33,41,40,48,25,0,0,0,0,0,0,1,0,0,0,0,0
2,30,49,0,46,43,0,0,0,0,0,0,0,0,0,1,0,0
6,4,39,44,50,20,0,0,0,0,0,0,0,0,0,1,0,0
33,17,42,33,20,29,0,0,0,0,0,0,1,0,0,0,0,0
46,9,32,3,38,14,0,0,0,0,0,0,0,0,0,0,1,0
33,40,1,27,4,47,0,0,0,0,0,0,0,1,0,0,0,0
7,27,10,48,4,34,0,0,0,0,0,0,0,0,0,0,0,1
40,34,38,42,10,0,0,0,0,0,0,0,1,0,0,0,0,0
48,8,24,14,35,46,0,0,0,0,0,0,0,0,0,0,1,0
2,9,31,43,3,3,0,0,0,0,0,0,0,0,0,0,0,1
3,32,39,19,8,42,0,0,0,0,0,0,0,0,1,0,0,0
34,41,1,37,17,50,0,0,0,0,0,0,0,1,0,0,0,0
25,25,14,6,42,17,0,0,0,0,0,0,0,0,0,0,1,0
1,16,37,8,42,17,0,0,0,0,0,0,0,0,0,1,0,0
27,33,30,38,20,8,0,0,0,0,0,0,1,0,0,0,0,0
15,9,41,26,25,4,0,0,0,0,0,0,1,0,0,0,0,0
33,36,22,30,15,24,0,0,0,0,0,0,0,0,1,0,0,0
18,47,35,13,44,18,0,0,0,0,0,0,1,0,0,0,0,0
16,34,12,16,43,38,0,0,0,0,0,0,0,1,0,0,0,0
13,10,37,26,32,0,0,0,0,0,0,0,1,0,0,0,0,0
20,31,13,25,23,43,0,0,0,0,0,0,0,1,0,0,0,0
46,12,7,10,47,15,0,0,0,0,0,0,0,0,0,0,1,0
11,2,27,45,18,15,0,0,0,0,0,0,0,0,0,0,0,1
45,49,12,22,40,28,0,0,0,0,0,0,0,0,0,0,1,0
20,28,30,30,4,7,0,0,0,0,0,0,0,0,1,0,0,0
0,33,47,18,9,13,0,0,0,0,0,0,1,0,0,0,0,0
41,17,5,28,6,14,0,0,0,0,0,0,0,0,0,0,1,0
43,36,46,17,2,40,0,0,0,0,0,0,0,0,1,0,0,0
45,29,7,26,48,8,0,0,0,0,0,0,0,0,0,1,0,0
34,14,14,34,13,27,0,0,0,0,0,0,0,1,0,0,0,0
11,50,39,40,50,16,0,0,0,0,0,0,0,0,0,0,0,1
4,17,9,42,40,33,0,0,0,0,0,0,0,0,0,0,0,1
36,9,41,39,0,16,0,0,0,0,0,0,1,0,0,0,0,0
26,47,30,32,13,35,0,0,0,0,0,0,0,0,1,0,0,0
0,33,16,31,39,43,0,0,0,0,0,0,0,0,0,0,0,1
42,9,4,17,21,13,0,0,0,0,0,0,0,0,0,0,1,0
20,34,21,20,23,7,0,0,0,0,0,0,1,0,0,0,0,0
6,25,48,23,24,41,0,0,0,0,0,0,0,0,0,0,0,1
34,17,39,9,47,46,0,0,0,0,0,0,0,0,0,1,0,0
19,19,50,21,31,1,0,0,0,0,0,0,1,0,0,0,0,0
25,39,15,18,6,23,0,0,0,0,0,0,0,0,1,0,0,0
14,32,38,24,15,14,0,0,0,0,0,0,1,0,0,0,0,0
9,35,35,31,11,46,0,0,0,0,0,0,0,0,1,0,0,0
28,14,29,7,19,43,0,0,0,0,0,0,0,0,0,0,1,0
45,14,50,40,43,43,0,0,0,0,0,0,0,0,0,1,0,0
35,2,20,6,2,4,0,0,0,0,0,0,0,0,0,0,1,0
3,1,3,21,49,8,0,0,0,0,0,0,0,0,0,1,0,0
40,16,40,3,36,1,0,0,0,0,0,0,1,0,0,0,0,0
0,4,11,34,40,48,0,0,0,0,0,0,0,1,0,0,0,0
47,5,28,6,1,41,0,0,0,0,0,0,0,0,0,0,1,0
31,44,12,0,25,22,0,0,0,0,0,0,0,0,0,0,1,0
14,17,26,4,35,33,0,0,0,0,0,0,0,0,0,1,0,0
29,19,49,47,12,49,0,0,0,0,0,0,0,0,0,0,0,1
45,11,23,2,10,31,0,0,0,0,0,0,0,0,0,0,1,0
50,47,42,47,47,50,0,0,0,0,0,0,0,1,0,0,0,0
9,27,46,2,49,7,0,0,0,0,0,0,1,0,0,0,0,0
36,18,2,36,35,28,0,0,0,0,0,0,0,1,0,0,0,0
19,43,33,21,43,48,0,0,0,0,0,0,0,1,0,0,0,0
46,41,50,41,27,27,0,0,0,0,0,0,1,0,0,0,0,0
40,37,27,18,35,14,0,0,0,0,0,0,0,0,0,0,1,0
13,32,24,30,45,9,0,0,0,0,0,0,0,0,0,0,0,1
8,39,47,35,31,39,0,0,0,0,0,0,0,0,0,0,0,1
26,48,22,8,8,21,0,0,0,0,0,0,0,0,1,0,0,0
43,37,40,32,14,35,0,0,0,0,0,0,0,0,1,0,0,0
28,37,21,19,49,10,0,0,0,0,0,0,0,0,0,1,0,0
1,17,15,32,0,13,0,0,0,0,0,0,0,0,0,0,0,1
27,11,30,1,21,32,0,0,0,0,0,0,0,0,0,0,1,0
30,37,13,19,33,36,0,0,0,0,0,0,0,1,0,0,0,0
42,14,45,26,0,35,0,0,0,0,0,0,0,0,0,0,1,0
42,48,8,36,29,24,0,0,0,0,0,0,0,0,1,0,0,0
25,6,5,17,9,32,0,0,0,0,0,0,0,1,0,0,0,0
43,0,46,7,45,18,0,0,0,0,0,0,0,0,0,1,0,0
44,3,47,24,34,8,0,0,0,0,0,0,1,0,0,0,0,0
18,25,7,23,6,45,0,0,0,0,0,0,0,1,0,0,0,0
22,46,30,35,22,48,0,0,0,0,0,0,0,0,1,0,0,0
37,1,2,46,29,19,0,0,0,0,0,0,0,0,0,1,0,0
35,27,7,1,7,44,0,0,0,0,0,0,0,1,0,0,0,0
26,32,41,26,21,7,0,0,0,0,0,0,1,0,0,0,0,0
9,11,6,42,31,46,0,0,0,0,0,0,0,1,0,0,0,0
7,15,14,6,48,0,0,0,0,0,0,0,0,0,0,1,0,0
36,30,30,49,3,4,0,0,0,0,0,0,0,0,1,0,0,0
10,35,28,16,17,50,0,0,0,0,0,0,0,1,0,0,0,0
8,41,12,30,6,38,0,0,0,0,0,0,0,0,1,0,0,0
3,28,20,33,39,16,0,0,0,0,0,0,0,0,0,0,0,1
37,29,29,12,3,21,0,0,0,0,0,0,0,0,1,0,0,0
9,27,36,8,28,0,0,0,0,0,0,0,1,0,0,0,0,0
45,41,26,31,39,13,0,0,0,0,0,0,0,0,0,0,1,0
33,41,36,3,31,16,0,0,0,0,0,0,0,0,0,0,1,0
29,13,31,28,46,35,0,0,0,0,0,0,0,0,0,1,0,0
43,6,14,32,34,26,0,0,0,0,0,0,0,0,0,1,0,0
12,0,29,5,26,27,0,0,0,0,0,0,0,0,0,1,0,0
41,29,0,43,32,13,0,0,0,0,0,0,0,1,0,0,0,0
29,1,20,19,35,11,0,0,0,0,0,0,0,0,0,1,0,0
15,16,23,16,38,47,0,0,0,0,0,0,0,1,0,0,0,0
25,4,50,13,45,34,0,0,0,0,0,0,0,0,0,1,0,0
39,12,20,4,47,46,0,0,0,0,0,0,0,0,0,1,0,0
23,0,22,1,4,13,0,0,0,0,0,0,0,0,0,0,1,0
31,15,39,13,31,16,0,0,0,0,0,0,1,0,0,0,0,0
41,30,30,11,6,1,0,0,0,0,0,0,0,0,0,0,1,0
15,25,26,41,15,27,0,0,0,0,0,0,0,0,0,0,0,1
49,17,26,10,43,23,0,0,0,0,0,0,0,0,0,0,1,0
50,2,25,35,34,3,0,0,0,0,0,0,0,0,0,1,0,0
44,27,34,9,6,1,0,0,0,0,0,0,0,0,0,0,1,0
21,34,30,10,25,23,0,0,0,0,0,0,0,0,0,0,1,0
12,33,40,18,42,8,0,0,0,0,0,0,1,0,0,0,0,0
8,35,47,43,26,50,0,0,0,0,0,0,0,0,0,0,0,1
47,4,21,6,45,38,0,0,0,0,0,0,0,0,0,1,0,0
41,27,46,12,1,43,0,0,0,0,0,0,0,0,0,0,1,0
45,25,2,2,50,48,0,0,0,0,0,0,0,1,0,0,0,0
15,3,34,4,10,23,0,0,0,0,0,0,1,0,0,0,0,0
36,0,22,6,0,32,0,0,0,0,0,0,0,0,0,0,1,0
13,9,24,34,26,15,0,0,0,0,0,0,0,0,0,0,0,1
7,5,17,23,20,28,0,0,0,0,0,0,0,0,0,0,0,1
43,46,13,34,4,45,0,0,0,0,0,0,0,0,1,0,0,0
35,24,42,21,39,20,0,0,0,0,0,0,1,0,0,0,0,0
43,50,44,4,45,24,0,0,0,0,0,0,0,0,0,0,1,0
9,3,5,37,8,19,0,0,0,0,0,0,0,0,0,0,0,1
32,4,4,24,0,40,0,0,0,0,0,0,0,1,0,0,0,0
38,30,42,16,5,37,0,0,0,0,0,0,0,0,1,0,0,0
0,1,4,2,31,27,0,0,0,0,0,0,0,0,0,1,0,0
19,19,50,18,17,41,0,0,0,0,0,0,1,0,0,0,0,0
15,17,19,34,0,45,0,0,0,0,0,0,0,1,0,0,0,0
31,24,47,3,1,39,0,0,0,0,0,0,0,0,0,0,1,0
31,7,25,11,20,15,0,0,0,0,0,0,0,0,0,0,1,0
50,19,14,26,35,13,0,0,0,0,0,0,0,0,0,0,1,0
13,22,24,10,26,45,0,0,0,0,0,0,0,1,0,0,0,0
34,5,3,5,21,19,0,0,0,0,0,0,0,0,0,0,1,0
21,13,20,0,18,32,0,0,0,0,0,0,0,0,0,0,1,0
40,48,34,2,15,36,0,0,0,0,0,0,0,0,0,0,1,0
28,3,5,18,2,8,0,0,0,0,0,0,0,0,0,0,1,0
41,10,33,43,6,16,0,0,0,0,0,0,1,0,0,0,0,0
18,17,1,13,47,28,0,0,0,0,0,0,0,0,0,1,0,0
7,12,1,21,33,23,0,0,0,0,0,0,0,1,0,0,0,0
12,0,25,47,44,31,0,0,0,0,0,0,0,0,0,1,0,0
22,12,1,14,37,26,0,0,0,0,0,0,0,1,0,0,0,0
26,11,49,46,12,8,0,0,0,0,0,0,1,0,0,0,0,0
40,38,44,17,6,47,0,0,0,0,0,0,0,0,1,0,0,0
21,10,34,7,7,6,0,0,0,0,0,0,1,0,0,0,0,0
31,2,49,47,45,32,0,0,0,0,0,0,0,0,0,1,0,0
10,40,27,11,9,32,0,0,0,0,0,0,0,0,1,0,0,0
26,0,44,26,50,5,0,0,0,0,0,0,0,0,0,1,0,0
18,8,16,9,20,24,0,0,0,0,0,0,0,0,0,1,0,0
9,21,38,35,7,1,0,0,0,0,0,0,1,0,0,0,0,0
22,2,36,8,16,16,0,0,0,0,0,0,1,0,0,0,0,0
1,9,34,27,33,2,0,0,0,0,0,0,1,0,0,0,0,0
31,15,8,6,36,38,0,0,0,0,0,0,0,1,0,0,0,0
1,50,46,0,15,39,0,0,0,0,0,0,0,0,1,0,0,0
44,25,40,16,29,50,0,0,0,0,0,0,0,0,0,0,1,0
23,23,4,33,50,2,0,0,0,0,0,0,0,0,0,1,0,0
22,43,32,22,41,0,0,0,0,0,0,0,1,0,0,0,0,0
39,8,13,38,41,46,0,0,0,0,0,0,0,1,0,0,0,0
40,38,30,19,16,17,0,0,0,0,0,0,0,0,1,0,0,0
4,5,26,48,15,25,0,0,0,0,0,0,0,0,0,0,0,1
21,27,33,43,5,16,0,0,0,0,0,0,0,0,1,0,0,0
11,44,38,35,35,39,0,0,0,0,0,0,0,0,0,0,0,1
12,4,43,28,46,30,0,0,0,0,0,0,0,0,0,1,0,0
21,0,8,11,24,48,0,0,0,0,0,0,0,1,0,0,0,0
23,2,31,29,17,18,0,0,0,0,0,0,0,0,0,1,0,0
13,31,46,36,15,40,0,0,0,0,0,0,0,0,0,0,0,1
14,42,27,48,41,32,0,0,0,0,0,0,0,0,0,0,0,1
46,11,7,36,8,9,0,0,0,0,0,0,0,0,0,0,1,0
8,41,17,47,41,24,0,0,0,0,0,0,0,0,0,0,0,1
37,23,27,25,22,7,0,0,0,0,0,0,1,0,0,0,0,0
17,44,25,5,5,8,0,0,0,0,0,0,0,0,1,0,0,0
6,48,25,5,24,42,0,0,0,0,0,0,0,0,1,0,0,0
47,23,20,42,2,23,0,0,0,0,0,0,0,0,1,0,0,0
35,22,50,17,31,46,0,0,0,0,0,0,0,0,0,0,1,0
17,40,43,30,24,12,0,0,0,0,0,0,1,0,0,0,0,0
0,26,27,12,33,20,0,0,0,0,0,0,0,0,0,0,0,1
9,48,50,0,9,26,0,0,0,0,0,0,0,0,1,0,0,0
33,30,18,30,22,10,0,0,0,0,0,0,1,0,0,0,0,0
31,21,2,32,12,50,0,0,0,0,0,0,0,1,0,0,0,0
36,27,15,18,11,47,0,0,0,0,0,0,0,1,0,0,0,0
9,42,24,0,33,14,0,0,0,0,0,0,1,0,0,0,0,0
46,25,2,38,13,3,0,0,0,0,0,0,0,0,1,0,0,0
42,20,47,45,38,26,0,0,0,0,0,0,1,0,0,0,0,0
6,17,19,44,1,22,0,0,0,0,0,0,0,0,0,0,0,1
20,14,31,29,26,27,0,0,0,0,0,0,0,0,0,1,0,0
24,30,6,37,49,7,0,0,0,0,0,0,0,0,0,1,0,0
50,12,12,50,27,21,0,0,0,0,0,0,0,0,0,1,0,0
0,30,49,8,40,19,0,0,0,0,0,0,1,0,0,0,0,0
4,33,46,5,31,7,0,0,0,0,0,0,1,0,0,0,0,0
35,48,28,29,37,39,0,0,0,0,0,0,0,1,0,0,0,0
8,48,4,2,4,13,0,0,0,0,0,0,0,0,1,0,0,0
37,16,48,27,46,44,0,0,0,0,0,0,0,0,0,1,0,0
2,8,24,22,45,37,0,0,0,0,0,0,0,0,0,1,0,0
17,32,40,8,9,17,0,0,0,0,0,0,1,0,0,0,0,0
46,25,47,46,36,15,0,0,0,0,0,0,1,0,0,0,0,0
34,9,24,44,47,35,0,0,0,0,0,0,0,0,0,1,0,0
18,0,12,5,25,22,0,0,0,0,0,0,0,0,0,1,0,0
48,37,9,11,45,15,0,0,0,0,0,0,0,0,0,0,1,0
8,0,4,18,45,31,0,0,0,0,0,0,0,0,0,1,0,0
9,27,19,16,30,14,0,0,0,0,0,0,0,0,0,0,0,1
37,40,13,18,29,29,0,0,0,0,0,0,0,0,0,0,1,0
39,27,32,37,47,49,0,0,0,0,0,0,0,0,0,1,0,0
42,39,11,2,25,6,0,0,0,0,0,0,0,0,0,0,1,0
38,6,47,46,25,37,0,0,0,0,0,0,0,0,0,1,0,0
30,12,23,44,10,4,0,0,0,0,0,0,1,0,0,0,0,0
18,20,12,31,10,18,0,0,0,0,0,0,0,0,0,0,0,1
18,40,29,37,32,39,0,0,0,0,0,0,0,0,0,0,0,1
43,34,34,31,25,15,0,0,0,0,0,0,1,0,0,0,0,0
35,35,39,4,50,21,0,0,0,0,0,0,0,0,0,0,1,0
33,35,20,45,6,32,0,0,0,0,0,0,0,0,1,0,0,0
50,1,24,14,9,40,0,0,0,0,0,0,0,0,0,0,1,0
19,49,45,28,50,45,0,0,0,0,0,0,0,0,0,0,0,1
46,43,28,22,4,32,0,0,0,0,0,0,0,0,1,0,0,0
49,6,20,2,14,46,0,0,0,0,0,0,0,0,0,0,1,0
46,12,36,41,3,50,0,0,0,0,0,0,0,1,0,0,0,0
17,8,5,35,48,12,0,0,0,0,0,0,0,0,0,1,0,0
44,32,15,30,16,32,0,0,0,0,0,0,0,1,0,0,0,0
15,47,31,45,25,12,0,0,0,0,0,0,0,0,0,0,0,1
4,48,28,3,46,28,0,0,0,0,0,0,0,0,1,0,0,0
5,20,38,13,49,15,0,0,0,0,0,0,0,0,0,1,0,0
32,29,6,21,30,19,0,0,0,0,0,0,0,1,0,0,0,0
43,50,29,28,30,34,0,0,0,0,0,0,0,0,1,0,0,0
15,29,3,13,5,45,0,0,0,0,0,0,0,1,0,0,0,0
4,1,16,31,11,13,0,0,0,0,0,0,0,0,0,0,0,1
23,6,41,1,42,48,0,0,0,0,0,0,0,0,0,1,0,0
50,2,12,40,7,44,0,0,0,0,0,0,0,1,0,0,0,0
37,37,0,10,49,18,0,0,0,0,0,0,0,0,0,0,1,0
45,29,26,7,11,47,0,0,0,0,0,0,0,0,0,0,1,0
12,2,12,33,30,34,0,0,0,0,0,0,0,0,0,1,0,0
11,31,13,31,30,36,0,0,0,0,0,0,0,1,0,0,0,0
8,13,1,2,39,40,0,0,0,0,0,0,0,1,0,0,0,0
34,29,8,31,20,0,0,0,0,0,0,0,0,0,1,0,0,0
41,41,19,47,34,2,0,0,0,0,0,0,1,0,0,0,0,0
2,15,36,47,21,37,0,0,0,0,0,0,0,0,0,0,0,1
23,42,8,45,27,39,0,0,0,0,0,0,0,1,0,0,0,0
31,48,44,47,44,48,0,0,0,0,0,0,0,0,0,0,0,1
28,20,15,24,13,5,0,0,0,0,0,0,1,0,0,0,0,0
26,21,40,33,15,46,0,0,0,0,0,0,0,0,0,0,0,1
16,7,28,33,21,20,0,0,0,0,0,0,0,0,0,0,0,1
38,13,38,36,44,7,0,0,0,0,0,0,1,0,0,0,0,0
37,14,35,25,40,12,0,0,0,0,0,0,0,0,0,1,0,0
31,18,39,17,13,19,0,0,0,0,0,0,1,0,0,0,0,0
0,18,0,10,0,48,0,0,0,0,0,0,0,1,0,0,0,0
32,38,17,9,19,27,0,0,0,0,0,0,0,0,0,0,1,0
14,28,49,6,47,42,0,0,0,0,0,0,0,0,0,1,0,0
12,43,3,19,49,50,0,0,0,0,0,0,0,1,0,0,0,0
41,46,28,11,47,28,0,0,0,0,0,0,0,0,0,0,1,0
35,38,25,26,7,9,0,0,0,0,0,0,0,0,1,0,0,0
35,2,50,48,22,22,0,0,0,0,0,0,1,0,0,0,0,0
0,47,39,48,25,48,0,0,0,0,0,0,0,0,0,0,0,1
40,27,33,46,47,25,0,0,0,0,0,0,0,0,0,1,0,0
24,43,13,8,41,20,0,0,0,0,0,0,0,0,0,0,1,0
44,20,25,13,33,33,0,0,0,0,0,0,0,0,0,0,1,0
5,43,40,34,11,10,0,0,0,0,0,0,0,0,1,0,0,0
16,32,18,4,11,39,0,0,0,0,0,0,0,1,0,0,0,0
41,2,26,10,9,30,0,0,0,0,0,0,0,0,0,0,1,0
35,1,24,50,48,37,0,0,0,0,0,0,0,0,0,1,0,0
42,28,25,33,46,48,0,0,0,0,0,0,0,1,0,0,0,0
20,40,17,9,38,3,0,0,0,0,0,0,1,0,0,0,0,0
28,43,20,46,12,34,0,0,0,0,0,0,0,0,1,0,0,0
16,12,3,20,11,13,0,0,0,0,0,0,0,1,0,0,0,0
20,4,48,49,6,29,0,0,0,0,0,0,0,0,0,0,0,1
50,25,34,9,49,45,0,0,0,0,0,0,0,0,0,0,1,0
10,8,15,36,23,15,0,0,0,0,0,0,0,0,0,0,0,1
8,2,1,11,12,6,0,0,0,0,0,0,0,0,0,1,0,0
1,21,7,5,37,25,0,0,0,0,0,0,0,1,0,0,0,0
29,37,15,41,29,8,0,0,0,0,0,0,0,0,0,0,0,1
31,39,13,9,33,5,0,0,0,0,0,0,0,0,0,0,1,0
6,33,49,32,40,2,0,0,0,0,0,0,1,0,0,0,0,0
49,5,43,23,4,17,0,0,0,0,0,0,1,0,0,0,0,0
48,22,0,12,48,22,0,0,0,0,0,0,0,0,0,0,1,0
1,50,48,9,36,39,0,0,0,0,0,0,0,0,1,0,0,0
8,13,13,3,8,24,0,0,0,0,0,0,0,1,0,0,0,0
40,43,43,31,28,49,0,0,0,0,0,0,0,0,1,0,0,0
5,21,35,25,27,28,0,0,0,0,0,0,0,0,0,0,0,1
19,49,34,34,48,42,0,0,0,0,0,0,0,0,0,0,0,1
16,27,30,14,44,0,0,0,0,0,0,0,1,0,0,0,0,0
37,6,22,19,19,14,0,0,0,0,0,0,0,0,0,0,1,0
40,44,17,1,13,20,0,0,0,0,0,0,0,0,0,0,1,0
30,1,36,46,13,1,0,0,0,0,0,0,1,0,0,0,0,0
23,37,45,41,44,16,0,0,0,0,0,0,1,0,0,0,0,0
35,29,17,7,16,31,0,0,0,0,0,0,0,0,0,0,1,0
16,18,21,31,6,0,0,0,0,0,0,0,1,0,0,0,0,0
45,40,33,38,18,22,0,0,0,0,0,0,0,0,1,0,0,0
34,27,5,11,36,41,0,0,0,0,0,0,0,1,0,0,0,0
22,5,28,25,43,41,0,0,0,0,0,0,0,0,0,1,0,0
18,18,6,13,33,48,0,0,0,0,0,0,0,1,0,0,0,0
12,16,9,37,17,4,0,0,0,0,0,0,0,0,0,0,0,1
39,12,27,6,36,10,0,0,0,0,0,0,0,0,0,0,1,0
28,27,18,3,7,40,0,0,0,0,0,0,0,0,0,0,1,0
38,2,38,7,0,5,0,0,0,0,0,0,1,0,0,0,0,0
13,6,12,35,17,11,0,0,0,0,0,0,0,0,0,0,0,1
39,24,28,2,25,7,0,0,0,0,0,0,0,0,0,0,1,0
38,47,15,45,42,21,0,0,0,0,0,0,0,0,0,0,0,1
31,36,46,26,39,15,0,0,0,0,0,0,1,0,0,0,0,0
24,44,42,17,19,32,0,0,0,0,0,0,0,0,1,0,0,0
38,33,36,42,46,17,0,0,0,0,0,0,1,0,0,0,0,0
8,23,41,28,42,31,0,0,0,0,0,0,0,0,0,0,0,1
45,3,6,33,43,44,0,0,0,0,0,0,0,0,0,1,0,0
41,30,20,15,3,6,0,0,0,0,0,0,0,0,1,0,0,0
28,7,50,49,22,3,0,0,0,0,0,0,1,0,0,0,0,0
21,41,22,23,1,48,0,0,0,0,0,0,0,0,1,0,0,0
3,35,11,24,47,31,0,0,0,0,0,0,0,0,0,0,0,1
31,0,50,46,9,44,0,0,0,0,0,0,0,0,0,0,0,1
46,33,3,49,8,38,0,0,0,0,0,0,0,1,0,0,0,0
6,18,47,16,45,45,0,0,0,0,0,0,0,0,0,1,0,0
48,3,15,19,5,4,0,0,0,0,0,0,0,0,0,0,1,0
41,18,6,21,45,41,0,0,0,0,0,0,0,1,0,0,0,0
3,11,48,15,14,26,0,0,0,0,0,0,1,0,0,0,0,0
27,8,9,20,40,38,0,0,0,0,0,0,0,0,0,1,0,0
